Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,Text,30202,1,"Karan spent 6 months fasting, now Karan has 4 months left. Select the correct statement from below to solve for $x$.",$ x - 6 + 6 = 4 + 6 $,,,,$ x - 6 - 6 = 4 - 6 $,$ (x - 6) \times 6 = 4 \times 6 $,$ (x - 6) \div 6 = 4 \div 6 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial time be $x$.<br>Since 6 months were spent we can write the equation as $x - 6$<br>Since 4 months are left we can write the equation as $x - 6 = 4$<br>Adding 6 on both sides<br>We get the equation as $x - 6 + 6 = 4 + 6$,
text,Text,30202,1,"Ram spent 28 months camping, now Ram has 13 months left. Select the correct statement from below to solve for $x$.",$ x - 28 + 28 = 13 + 28 $,,,,$ x - 28 - 28 = 13 - 28 $,$ (x - 28) \times 28 = 13 \times 28 $,$ (x - 28) \div 28 = 13 \div 28 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial time be $x$.<br>Since 28 months were spent we can write the equation as $x - 28$<br>Since 13 months are left we can write the equation as $x - 28 = 13$<br>Adding 28 on both sides<br>We get the equation as $x - 28 + 28 = 13 + 28$,
text,Text,30202,1,"Karan lent 27 balls to Aditya, now Karan has 1 balls. Select the correct statement from below to solve for $x$.",$ x - 27 + 27 = 1 + 27 $,,,,$ x - 27 - 27 = 1 - 27 $,$ (x - 27) \times 27 = 1 \times 27 $,$ (x - 27) \div 27 = 1 \div 27 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 27 items were lent we can write that as $x - 27$<br>Since 1 items are now left we can write the equation as $x - 27 = 1$<br>Add 27 on both sides<br>We get the equation as $x - 27 + 27 = 1 + 27$,
text,Text,30202,1,"Sristi gave 19 apples to Ali, now Sristi has 34 apples. Select the correct statement from below to solve for $x$.",$ x - 19 + 19 = 34 + 19 $,,,,$ x - 19 - 19 = 34 - 19 $,$ (x - 19) \times 19 = 34 \times 19 $,$ (x - 19) \div 19 = 34 \div 19 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 19 items were given we can write that as $x - 19$<br>Since 34 items are now left we can write the equation as $x - 19 = 34$<br>Add 19 on both sides<br>We get the equation as $x - 19 + 19 = 34 + 19$,
text,Text,30202,1,29 years ago Mary was 11 years old. Select the correct statement from below to solve for $x$.,$ x - 29 + 29 = 11 + 29 $,,,,$ x - 29 - 29 = 11 - 29 $,$ (x - 29) \times 29 = 11 \times 29 $,$ (x - 29) \div 29 = 11 \div 29 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial age be $x$.<br>The current age after 29 years is 11.<br>Therefore we can write the equation as $x + 29 = 11$<br>By adding 29 from both sides<br>We get the equation as $x + 29 + 29 = 11 + 29$.,
text,Text,30202,1,Shanti lost 44 bags now Shanti has 3 bags. Select the correct statement from below to solve for $x$.,$ x - 44 + 44 = 3 + 44 $,,,,$ x - 44 - 44 = 3 - 44 $,$ (x - 44) \times 44 = 3 \times 44 $,$ (x - 44) \div 44 = 3 \div 44 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 44 items were lost we can write that as $x - 44$<br>Since 3 items are now left we can write the equation as $x - 44 = 3$<br>Add 44 on both sides<br>We get the equation as $x - 44 + 44 = 3 + 44$,
text,Text,30202,1,Ram lost 20 bags now Ram has 43 bags. Select the correct statement from below to solve for $x$.,$ x - 20 + 20 = 43 + 20 $,,,,$ x - 20 - 20 = 43 - 20 $,$ (x - 20) \times 20 = 43 \times 20 $,$ (x - 20) \div 20 = 43 \div 20 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 20 items were lost we can write that as $x - 20$<br>Since 43 items are now left we can write the equation as $x - 20 = 43$<br>Add 20 on both sides<br>We get the equation as $x - 20 + 20 = 43 + 20$,
text,Text,30202,1,"Arujun gave 33 tickets to Ali, now Arujun has 15 tickets. Select the correct statement from below to solve for $x$.",$ x - 33 + 33 = 15 + 33 $,,,,$ x - 33 - 33 = 15 - 33 $,$ (x - 33) \times 33 = 15 \times 33 $,$ (x - 33) \div 33 = 15 \div 33 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 33 items were given we can write that as $x - 33$<br>Since 15 items are now left we can write the equation as $x - 33 = 15$<br>Add 33 on both sides<br>We get the equation as $x - 33 + 33 = 15 + 33$,
text,Text,30202,1,"Sita spent 19 days travling, now Sita has 16 days left. Select the correct statement from below to solve for $x$.",$ x - 19 + 19 = 16 + 19 $,,,,$ x - 19 - 19 = 16 - 19 $,$ (x - 19) \times 19 = 16 \times 19 $,$ (x - 19) \div 19 = 16 \div 19 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial time be $x$.<br>Since 19 days were spent we can write the equation as $x - 19$<br>Since 16 days are left we can write the equation as $x - 19 = 16$<br>Adding 19 on both sides<br>We get the equation as $x - 19 + 19 = 16 + 19$,
text,Text,30202,1,"Ram lent 18 pens to Mary, now Ram has 6 pens. Select the correct statement from below to solve for $x$.",$ x - 18 + 18 = 6 + 18 $,,,,$ x - 18 - 18 = 6 - 18 $,$ (x - 18) \times 18 = 6 \times 18 $,$ (x - 18) \div 18 = 6 \div 18 $,60,3,,2019bhavya.hingorani@ves.ac.in,Let the initial number of items be $x$.<br>Since 18 items were lent we can write that as $x - 18$<br>Since 6 items are now left we can write the equation as $x - 18 = 6$<br>Add 18 on both sides<br>We get the equation as $x - 18 + 18 = 6 + 18$,
