Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,030101,v1,Which of the following is an equation ?,$27a / 30 = 16$,,,,$25p > 17$,$29 - 1 < 28$,$x * 22$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$27a / 30 = 16$$=> $a$ is the variable and $27$$a$ is the variable term=> $30$ and $16$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$25y / 10 = 26$,,,,$18p > 16$,$22 - 2 > 20$,$x + 25$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$25y / 10 = 26$$=> $y$ is the variable and $25$$y$ is the variable term=> $10$ and $26$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$3y * 6 = 29$,,,,$21p < 19$,$17 / 7 > 2.4285714285714284$,$x / 13$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$3y * 6 = 29$$=> $y$ is the variable and $3$$y$ is the variable term=> $6$ and $29$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$26y * 27 = 22$,,,,$30p < 22$,$34 / 4 > 8.5$,$x + 23$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$26y * 27 = 22$$=> $y$ is the variable and $26$$y$ is the variable term=> $27$ and $22$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$5b * 22 = 26$,,,,$25p > 30$,$29 / 6 > 4.833333333333333$,$x * 6$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$5b * 22 = 26$$=> $b$ is the variable and $5$$b$ is the variable term=> $22$ and $26$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$20c + 23 = 27$,,,,$24p > 21$,$35 + 3 < 38$,$x - 28$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$20c + 23 = 27$$=> $c$ is the variable and $20$$c$ is the variable term=> $23$ and $27$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$11c + 28 = 20$,,,,$11p > 16$,$22 / 4 > 5.5$,$x - 8$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$11c + 28 = 20$$=> $c$ is the variable and $11$$c$ is the variable term=> $28$ and $20$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$10y + 6 = 28$,,,,$2p < 17$,$29 + 9 < 38$,$x + 28$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$10y + 6 = 28$$=> $y$ is the variable and $10$$y$ is the variable term=> $6$ and $28$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$20y * 5 = 26$,,,,$2p < 30$,$18 - 2 > 16$,$x * 17$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$20y * 5 = 26$$=> $y$ is the variable and $20$$y$ is the variable term=> $5$ and $26$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$4a / 28 = 19$,,,,$13p > 23$,$13 / 6 > 2.1666666666666665$,$x + 12$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$4a / 28 = 19$$=> $a$ is the variable and $4$$a$ is the variable term=> $28$ and $19$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$27x + 25 = 18$,,,,$4p > 18$,$30 * 6 < 180$,$x / 30$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$27x + 25 = 18$$=> $x$ is the variable and $27$$x$ is the variable term=> $25$ and $18$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$24x + 26 = 23$,,,,$24p > 28$,$16 - 3 < 13$,$x / 26$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$24x + 26 = 23$$=> $x$ is the variable and $24$$x$ is the variable term=> $26$ and $23$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$12z - 9 = 17$,,,,$4p > 21$,$18 + 5 < 23$,$x * 26$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$12z - 9 = 17$$=> $z$ is the variable and $12$$z$ is the variable term=> $9$ and $17$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$12b - 8 = 17$,,,,$8p > 26$,$32 * 1 > 32$,$x + 13$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$12b - 8 = 17$$=> $b$ is the variable and $12$$b$ is the variable term=> $8$ and $17$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$7y / 8 = 22$,,,,$27p < 16$,$30 - 9 < 21$,$x * 13$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$7y / 8 = 22$$=> $y$ is the variable and $7$$y$ is the variable term=> $8$ and $22$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$29c + 18 = 19$,,,,$2p < 21$,$17 + 9 > 26$,$x * 4$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$29c + 18 = 19$$=> $c$ is the variable and $29$$c$ is the variable term=> $18$ and $19$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$8c - 14 = 15$,,,,$24p < 29$,$16 / 2 > 8.0$,$x / 30$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$8c - 14 = 15$$=> $c$ is the variable and $8$$c$ is the variable term=> $14$ and $15$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$21b * 9 = 26$,,,,$20p < 21$,$31 + 6 < 37$,$x + 13$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$21b * 9 = 26$$=> $b$ is the variable and $21$$b$ is the variable term=> $9$ and $26$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$16y * 4 = 28$,,,,$9p > 19$,$29 + 3 < 32$,$x * 7$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$16y * 4 = 28$$=> $y$ is the variable and $16$$y$ is the variable term=> $4$ and $28$ are the constant terms",
text,1,030101,v1,Which of the following is an equation ?,$22y - 3 = 15$,,,,$30p > 21$,$33 * 1 < 33$,$x * 16$,60,3,,2018.hemkesh.raina@ves.ac.in,"Solution:Equation can be defined as a mathematical statement 
in which two expressions are set equal to each otherIn option => $$22y - 3 = 15$$=> $y$ is the variable and $22$$y$ is the variable term=> $3$ and $15$ are the constant terms",
