Question_Type,Answer_Type,Topic_Number,Variation,Question,Correct_Answer_1,Correct_Answer_2,Correct_Answer_3,Correct_Answer_4,Wrong_Answer_1,Wrong_Answer_2,Wrong_Answer_3,Time_in_seconds,Difficulty_Level,Question_IAV,ContributorMail,Solution_text,Solution_IAV
text,1,030101,3,"If the weight of potatoes kept on both sides of weighing scaleare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If the weight of potatoes kept on both sides of weighing scale are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If the weight of potatoes kept on both sides of weighing scaleare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If the weight of potatoes kept on both sides of weighing scale are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If the weight of potatoes kept on both sides of weighing scaleare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If the weight of potatoes kept on both sides of weighing scale are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If the weight of potatoes kept on both sides of weighing scaleare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If the weight of potatoes kept on both sides of weighing scale are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two objectsare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two objects are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two objectsare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two objects are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two numbersare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two numbers are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two numbersare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two numbers are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two objectsare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two objects are equal, it will form an equation because in this situation the LHS will be equal to RHS",
text,1,030101,3,"If two objectsare equal, will it form an equation? - True or False ? 
",True,,,,False,,,60,3,,2018.shubhra.jena@ves.ac.in,"If two objects are equal, it will form an equation because in this situation the LHS will be equal to RHS",
